timestamp,Vrms,real_power,temperature_c,solar_irradiance_w_m2
2020-05-05 18:45:00,224.1939393939394,203.71515151515152,19.285,45.67
2020-05-05 19:00:00,225.47105555555555,256.2944444444444,19.002499999999998,22.835000000000008
2020-05-05 19:15:00,228.16566666666665,301.1111111111111,18.72,0.0
2020-05-05 19:30:00,229.89466666666667,420.7388888888889,18.485,0.0
2020-05-05 19:45:00,228.58300000000003,383.72222222222223,18.25,0.0
2020-05-05 20:00:00,227.72944444444445,934.2944444444445,18.015,0.0
2020-05-05 20:15:00,228.32144444444444,221.32777777777778,17.78,0.0
2020-05-05 20:30:00,228.21321227686462,305.9111111111111,17.6275,0.0
2020-05-05 20:45:00,227.62595893939604,224.77280163616916,17.475,0.0
2020-05-05 21:00:00,227.0151111111111,36.41974587368305,17.3225,0.0
2020-05-05 21:15:00,227.0762777777778,155.54444444444445,17.17,0.0
2020-05-05 21:30:00,226.99572222222224,194.59444444444443,17.025000000000002,0.0
2020-05-05 21:45:00,226.50288888888886,337.9,16.880000000000003,0.0
2020-05-05 22:00:00,225.83161111111113,367.3833333333333,16.735,0.0
2020-05-05 22:15:00,225.99633333333333,298.15555555555557,16.59,0.0
2020-05-05 22:30:00,227.27966666666666,127.36111111111111,16.405,0.0
2020-05-05 22:45:00,227.90227777777778,191.04444444444445,16.22,0.0
2020-05-05 23:00:00,228.05155555555555,251.27777777777777,16.035,0.0
2020-05-05 23:15:00,228.07205555555555,157.74444444444444,15.85,0.0
2020-05-05 23:30:00,228.36133333333333,112.05555555555556,15.655,0.0
2020-05-05 23:45:00,228.1628333333333,250.6888888888889,15.46,0.0
2020-05-06 00:00:00,228.88144444444447,99.18333333333334,15.265,0.0
2020-05-06 00:15:00,227.76966666666667,86.63888888888889,15.07,0.0
2020-05-06 00:30:00,229.52822222222224,166.81666666666666,14.9375,0.0
2020-05-06 00:45:00,230.5473888888889,57.833333333333336,14.805,0.0
2020-05-06 01:00:00,231.54538888888888,129.50555555555556,14.6725,0.0
2020-05-06 01:15:00,231.79338888888887,252.85,14.54,0.0
2020-05-06 01:30:00,232.71394444444445,130.60555555555555,14.452499999999999,0.0
2020-05-06 01:45:00,233.53155555555557,147.6,14.364999999999998,0.0
2020-05-06 02:00:00,233.98294444444446,216.60555555555555,14.2775,0.0
2020-05-06 02:15:00,234.13633333333334,15.266666666666667,14.19,0.0
2020-05-06 02:30:00,232.4976111111111,146.88333333333333,14.145,0.0
2020-05-06 02:45:00,232.2901666666667,74.36666666666666,14.1,0.0
2020-05-06 03:00:00,231.408293221113,105.52782509325252,14.055,0.0
2020-05-06 03:15:00,230.3348715336836,327.1070571401533,14.01,0.0
2020-05-06 03:30:00,231.9526111111111,192.45,13.942499999999999,0.0
2020-05-06 03:45:00,233.35455555555555,200.4611111111111,13.875,0.0
2020-05-06 04:00:00,235.0023888888889,150.59444444444443,13.807500000000001,0.0
2020-05-06 04:15:00,234.58811111111112,166.19444444444446,13.74,0.0
2020-05-06 04:30:00,235.6166111111111,241.37222222222223,13.7325,0.0
2020-05-06 04:45:00,235.14766666666668,105.05,13.725000000000001,0.0
2020-05-06 05:00:00,234.58455555555557,238.33333333333334,13.717500000000001,0.0
2020-05-06 05:15:00,236.15661111111112,153.37222222222223,13.71,0.0
2020-05-06 05:30:00,236.16611111111112,156.62222222222223,13.717500000000001,7.385
2020-05-06 05:45:00,231.52766666666668,147.60555555555555,13.725000000000001,14.77
2020-05-06 06:00:00,231.78183333333334,11.327777777777778,13.7325,22.155
2020-05-06 06:15:00,231.4416111111111,184.4388888888889,13.74,29.54
2020-05-06 06:30:00,230.73255555555556,74.97777777777777,14.17,64.56
2020-05-06 06:45:00,230.61705555555557,95.78333333333333,14.600000000000001,99.58000000000001
2020-05-06 07:00:00,230.67333333333332,161.1611111111111,15.030000000000001,134.6
2020-05-06 07:15:00,230.83133333333333,51.83888888888889,15.46,169.62
2020-05-06 07:30:00,231.321,256.40555555555557,16.015,228.10750000000002
2020-05-06 07:45:00,231.6502777777778,131.27777777777777,16.57,286.595
2020-05-06 08:00:00,231.08,188.42222222222222,17.125,345.0825
2020-05-06 08:15:00,230.20394444444443,152.32222222222222,17.68,403.57
2020-05-06 08:30:00,232.86044444444443,20.694444444444443,18.1375,447.90999999999997
2020-05-06 08:45:00,231.4543888888889,169.41666666666666,18.595,492.25
2020-05-06 09:00:00,231.225,88.50555555555556,19.052500000000002,536.5899999999999
2020-05-06 09:15:00,231.03694444444446,93.13333333333334,19.51,580.93
2020-05-06 09:30:00,229.09217222218203,145.32738738175266,19.935000000000002,630.5699999999999
2020-05-06 09:45:00,228.34991920456716,35.10604408170159,20.36,680.21
2020-05-06 10:00:00,231.74905555555557,164.61111111111111,20.785,729.85
2020-05-06 10:15:00,230.30744444444443,149.77777777777777,21.21,779.49
2020-05-06 10:30:00,229.3855,180.95555555555555,21.585,810.4525
2020-05-06 10:45:00,229.0468888888889,238.55,21.96,841.415
2020-05-06 11:00:00,228.1568888888889,99.15555555555555,22.335,872.3775
2020-05-06 11:15:00,228.45777777777778,214.85555555555555,22.71,903.34
2020-05-06 11:30:00,227.72355555555555,61.416666666666664,23.01,913.495
2020-05-06 11:45:00,225.87022222222222,82.52777777777777,23.310000000000002,923.6500000000001
2020-05-06 12:00:00,226.3975,135.39444444444445,23.61,933.8050000000001
2020-05-06 12:15:00,226.23838888888892,48.75555555555555,23.91,943.96
2020-05-06 12:30:00,225.39383333333333,165.67222222222222,24.075,952.0425
2020-05-06 12:45:00,225.22755555555554,97.15,24.240000000000002,960.125
2020-05-06 13:00:00,224.30827777777776,97.97222222222223,24.405,968.2075
2020-05-06 13:15:00,224.03455555555556,170.92777777777778,24.57,976.29
2020-05-06 13:30:00,223.6061111111111,14.488888888888889,24.61,951.7149999999999
2020-05-06 13:45:00,223.93533333333335,208.87222222222223,24.65,927.14
2020-05-06 14:00:00,224.50427777777776,139.02777777777777,24.69,902.565
2020-05-06 14:15:00,223.52944444444447,185.40555555555557,24.73,877.99
2020-05-06 14:30:00,221.29394444444446,199.8111111111111,24.665,770.795
2020-05-06 14:45:00,220.94038888888886,87.72222222222223,24.6,663.6
2020-05-06 15:00:00,223.0372222222222,165.24444444444444,24.535,556.405
2020-05-06 15:15:00,222.89422222222223,38.55555555555556,24.47,449.21
2020-05-06 15:30:00,224.33655555555558,108.55,24.265,429.41499999999996
2020-05-06 15:45:00,224.970873215784,156.08988764044943,24.06,409.62
2020-05-06 16:00:00,225.29047610184546,33.204388329489674,23.854999999999997,389.825
2020-05-06 16:15:00,225.62916666666666,208.13027198212302,23.65,370.03
2020-05-06 16:30:00,225.12,44.34444444444444,23.34,342.5175
2020-05-06 16:45:00,225.18261111111113,236.52777777777777,23.03,315.005
2020-05-06 17:00:00,226.00394444444444,210.57777777777778,22.72,287.4925
2020-05-06 17:15:00,227.72827777777775,142.35555555555555,22.41,259.98
2020-05-06 17:30:00,227.0885,224.03333333333333,22.08,217.185
2020-05-06 17:45:00,227.26000000000002,38.644444444444446,21.75,174.39000000000001
2020-05-06 18:00:00,226.124,153.76666666666668,21.42,131.59500000000003
2020-05-06 18:15:00,223.39866666666668,348.00555555555553,21.09,88.8
2020-05-06 18:30:00,223.99144444444443,167.15555555555557,20.8325,66.6
2020-05-06 18:45:00,223.35094444444442,252.0222222222222,20.575,44.4
2020-05-06 19:00:00,222.53455555555556,292.1777777777778,20.3175,22.200000000000003
2020-05-06 19:15:00,227.2736111111111,292.1611111111111,20.06,0.0
2020-05-06 19:30:00,231.17749999999998,296.4611111111111,19.794999999999998,0.0
2020-05-06 19:45:00,230.90466666666666,175.5388888888889,19.53,0.0
2020-05-06 20:00:00,229.9252777777778,137.18333333333334,19.265,0.0
2020-05-06 20:15:00,228.9093888888889,1256.5833333333333,19.0,0.0
2020-05-06 20:30:00,226.90816666666666,875.5055555555556,18.8425,0.0
2020-05-06 20:45:00,226.03716666666668,881.7944444444445,18.685000000000002,0.0
2020-05-06 21:00:00,225.6341666666667,473.4166666666667,18.5275,0.0
2020-05-06 21:15:00,226.85755555555556,185.02777777777777,18.37,0.0
2020-05-06 21:30:00,225.41188888888888,281.1722222222222,18.2425,0.0
2020-05-06 21:45:00,226.03577777777778,149.4111111111111,18.115000000000002,0.0
2020-05-06 22:00:00,226.41944444444445,179.33333333333334,17.9875,0.0
2020-05-06 22:15:00,227.8686934375998,317.31666666666666,17.86,0.0
2020-05-06 22:30:00,228.26220797151595,177.0100536800882,17.67,0.0
2020-05-06 22:45:00,228.1713333333333,248.4879744910618,17.48,0.0
2020-05-06 23:00:00,228.25300000000001,172.8111111111111,17.29,0.0
2020-05-06 23:15:00,230.2266111111111,55.31666666666667,17.1,0.0
2020-05-06 23:30:00,230.52194444444442,259.77222222222224,17.205000000000002,0.0
2020-05-06 23:45:00,230.76899999999998,146.76666666666668,17.310000000000002,0.0
2020-05-07 00:00:00,227.4466111111111,121.2388888888889,17.415,0.0
2020-05-07 00:15:00,225.99516666666665,140.53333333333333,17.52,0.0
2020-05-07 00:30:00,227.15405555555557,10.866666666666667,17.395,0.0
2020-05-07 00:45:00,227.3978888888889,201.9111111111111,17.27,0.0
2020-05-07 01:00:00,230.4851111111111,64.7611111111111,17.145,0.0
2020-05-07 01:15:00,230.6327222222222,124.73333333333333,17.02,0.0
2020-05-07 01:30:00,232.2638333333333,235.98333333333332,16.605,0.0
2020-05-07 01:45:00,233.8901666666667,85.8,16.189999999999998,0.0
2020-05-07 02:00:00,233.58033333333333,156.37777777777777,15.774999999999999,0.0
2020-05-07 02:15:00,233.665,70.87222222222222,15.36,0.0
2020-05-07 02:30:00,233.102,105.0111111111111,15.33,0.0
2020-05-07 02:45:00,232.5208888888889,172.81666666666666,15.3,0.0
2020-05-07 03:00:00,232.2343888888889,40.12222222222222,15.27,0.0
2020-05-07 03:15:00,232.8616111111111,227.60555555555555,15.24,0.0
2020-05-07 03:30:00,232.09255555555552,164.35,15.3375,0.0
2020-05-07 03:45:00,233.10622222222224,52.05555555555556,15.435,0.0
2020-05-07 04:00:00,231.93427777777777,168.79444444444445,15.5325,0.0
2020-05-07 04:15:00,231.96494444444446,54.36666666666667,15.63,0.0
2020-05-07 04:30:00,232.2951111111111,152.5888888888889,15.66,0.0
2020-05-07 04:45:00,232.2552514773226,83.12849162011173,15.690000000000001,0.0
2020-05-07 05:00:00,233.3498476719144,149.22382939897471,15.72,0.0
2020-05-07 05:15:00,235.09211125457304,256.9524959833831,15.75,0.0
2020-05-07 05:30:00,236.61211111111112,77.7388888888889,15.76,8.055
2020-05-07 05:45:00,236.53933333333333,73.9,15.77,16.11
2020-05-07 06:00:00,236.5633888888889,144.75,15.78,24.165
2020-05-07 06:15:00,233.82927777777775,62.43888888888889,15.79,32.22
2020-05-07 06:30:00,231.55805555555554,156.4,16.1325,62.21
2020-05-07 06:45:00,230.69233333333335,105.66666666666667,16.475,92.2
2020-05-07 07:00:00,230.54383333333334,173.98333333333332,16.8175,122.19
2020-05-07 07:15:00,232.34277777777777,180.62222222222223,17.16,152.18
2020-05-07 07:30:00,233.07794444444443,14.833333333333334,17.7425,216.48000000000002
2020-05-07 07:45:00,231.6075,170.19444444444446,18.325,280.78
2020-05-07 08:00:00,232.39450000000002,99.66666666666667,18.9075,345.08
2020-05-07 08:15:00,230.7506111111111,99.31111111111112,19.49,409.38
2020-05-07 08:30:00,229.33183333333335,144.39444444444445,20.072499999999998,464.3275
2020-05-07 08:45:00,229.51527777777778,113.15,20.655,519.275
2020-05-07 09:00:00,229.77316666666667,237.94444444444446,21.2375,574.2225
2020-05-07 09:15:00,230.1636111111111,42.705555555555556,21.82,629.17
2020-05-07 09:30:00,227.04922222222223,105.18888888888888,22.3325,675.5875
2020-05-07 09:45:00,229.0333888888889,146.2,22.845,722.005
2020-05-07 10:00:00,231.21599999999998,40.40555555555556,23.3575,768.4225
2020-05-07 10:15:00,230.8726111111111,174.6611111111111,23.87,814.84
2020-05-07 10:30:00,231.4198888888889,128.54444444444445,24.255000000000003,846.6875
2020-05-07 10:45:00,230.24466666666666,188.18333333333334,24.64,878.5350000000001
2020-05-07 11:00:00,228.0297222222222,140.63888888888889,25.025,910.3825
2020-05-07 11:15:00,227.40497539433426,14.55614201003882,25.41,942.23
2020-05-07 11:30:00,226.43999913538357,179.78808816341112,25.62,957.62
2020-05-07 11:45:00,226.6101666666667,79.81111111111112,25.83,973.01
2020-05-07 12:00:00,225.5093888888889,100.55555555555556,26.04,988.4
2020-05-07 12:15:00,225.85538888888888,195.68333333333334,26.25,1003.79
2020-05-07 12:30:00,224.79411111111114,102.78888888888889,26.2725,1001.3275
2020-05-07 12:45:00,224.65122222222223,203.36666666666667,26.295,998.865
2020-05-07 13:00:00,223.93872222222222,50.416666666666664,26.3175,996.4025
2020-05-07 13:15:00,223.49255555555553,92.31111111111112,26.34,993.94
2020-05-07 13:30:00,222.82016666666667,229.40555555555557,26.27,971.465
2020-05-07 13:45:00,221.64038888888888,246.17222222222222,26.2,948.99
2020-05-07 14:00:00,221.21733333333336,103.28333333333333,26.13,926.515
2020-05-07 14:15:00,221.30377777777778,250.4111111111111,26.06,904.04
2020-05-07 14:30:00,224.04105555555554,155.67777777777778,25.912499999999998,864.985
2020-05-07 14:45:00,225.9012777777778,110.37222222222222,25.765,825.9300000000001
2020-05-07 15:00:00,226.02677777777777,290.85,25.6175,786.875
2020-05-07 15:15:00,226.46066666666667,162.08333333333334,25.47,747.82
2020-05-07 15:30:00,227.48911111111113,266.56666666666666,25.2725,693.4250000000001
2020-05-07 15:45:00,228.21416666666667,220.90555555555557,25.075,639.03
2020-05-07 16:00:00,229.20522222222223,162.83333333333334,24.877499999999998,584.635
2020-05-07 16:15:00,228.26088888888887,452.35,24.68,530.24
2020-05-07 16:30:00,227.449,172.51666666666668,24.4075,465.145
2020-05-07 16:45:00,226.15894444444444,344.02777777777777,24.134999999999998,400.05
2020-05-07 17:00:00,225.41783333333333,338.19444444444446,23.8625,334.95500000000004
2020-05-07 17:15:00,224.4195,242.1888888888889,23.59,269.86
2020-05-07 17:30:00,225.72855555555554,242.4111111111111,23.2425,226.2525
2020-05-07 17:45:00,226.2822455996619,416.7336041080586,22.895,182.645
2020-05-07 18:00:00,225.3059771573044,1750.7822152333488,22.5475,139.03750000000002
2020-05-07 18:15:00,224.87900000000002,1471.5,22.2,95.43
2020-05-07 18:30:00,228.62872222222222,230.1611111111111,21.735,71.5725
2020-05-07 18:45:00,225.61677777777777,117.38333333333334,21.27,47.715
2020-05-07 19:00:00,225.7253333333333,297.8611111111111,20.805,23.8575
2020-05-07 19:15:00,229.71499999999997,215.16666666666666,20.34,0.0
2020-05-07 19:30:00,228.98038888888888,203.84444444444443,20.015,0.0
2020-05-07 19:45:00,228.56216666666668,310.1666666666667,19.689999999999998,0.0
2020-05-07 20:00:00,228.46805555555557,172.52777777777777,19.365,0.0
2020-05-07 20:15:00,227.91705555555555,225.67777777777778,19.04,0.0
2020-05-07 20:30:00,227.24905555555557,171.81666666666666,18.8475,0.0
2020-05-07 20:45:00,227.76277777777779,71.16666666666667,18.655,0.0
2020-05-07 21:00:00,227.56955555555552,222.62777777777777,18.4625,0.0
2020-05-07 21:15:00,227.38655555555556,149.93333333333334,18.27,0.0
2020-05-07 21:30:00,227.31244444444442,203.51666666666668,18.1325,0.0
2020-05-07 21:45:00,226.33277777777778,235.65555555555557,17.994999999999997,0.0
2020-05-07 22:00:00,226.64677777777777,126.45555555555555,17.857499999999998,0.0
2020-05-07 22:15:00,226.53833333333336,289.5722222222222,17.72,0.0
2020-05-07 22:30:00,226.85105555555558,198.48333333333332,17.5975,0.0
2020-05-07 22:45:00,226.96472222222224,154.67777777777778,17.475,0.0
2020-05-07 23:00:00,227.32816666666668,235.51111111111112,17.3525,0.0
2020-05-07 23:15:00,228.33094444444444,94.48333333333333,17.23,0.0
2020-05-07 23:30:00,226.98722222222221,225.67777777777778,17.1375,0.0
2020-05-07 23:45:00,227.68055555555554,156.81666666666666,17.045,0.0
2020-05-08 00:00:00,229.06484323009394,143.37880818400902,16.9525,0.0
2020-05-08 00:15:00,228.90701257163548,240.55225374701257,16.86,0.0
2020-05-08 00:30:00,229.39394444444446,96.62222222222222,16.855,0.0
2020-05-08 00:45:00,229.25583333333336,230.11666666666667,16.85,0.0
2020-05-08 01:00:00,231.2892222222222,167.46666666666667,16.845,0.0
2020-05-08 01:15:00,232.61055555555555,143.28333333333333,16.84,0.0
2020-05-08 01:30:00,232.35016666666667,241.9611111111111,16.8325,0.0
2020-05-08 01:45:00,233.04722222222222,94.32222222222222,16.825,0.0
2020-05-08 02:00:00,230.82344444444445,226.58333333333334,16.8175,0.0
2020-05-08 02:15:00,228.75577777777778,86.67777777777778,16.81,0.0
2020-05-08 02:30:00,229.29655555555553,72.01666666666667,16.8125,0.0
2020-05-08 02:45:00,227.43222222222224,160.12777777777777,16.814999999999998,0.0
2020-05-08 03:00:00,228.2115,16.433333333333334,16.8175,0.0
2020-05-08 03:15:00,229.49466666666666,208.52777777777777,16.82,0.0
2020-05-08 03:30:00,230.32683333333335,162.21666666666667,16.835,0.0
2020-05-08 03:45:00,231.959,127.7,16.85,0.0
2020-05-08 04:00:00,233.37122222222223,241.73888888888888,16.865,0.0
2020-05-08 04:15:00,233.77744444444446,84.20555555555555,16.88,0.0
2020-05-08 04:30:00,233.87255555555555,209.39444444444445,16.862499999999997,0.0
2020-05-08 04:45:00,233.95572222222222,208.3,16.845,0.0
2020-05-08 05:00:00,235.12855555555555,103.43333333333334,16.8275,0.0
2020-05-08 05:15:00,238.23994444444446,348.51666666666665,16.81,0.0
2020-05-08 05:30:00,240.2876111111111,250.54444444444445,16.8175,8.055
2020-05-08 05:45:00,239.38855555555557,187.70555555555555,16.825,16.11
2020-05-08 06:00:00,237.31744444444445,194.37222222222223,16.8325,24.165
2020-05-08 06:15:00,237.0065,110.95,16.84,32.22
2020-05-08 06:30:00,235.92635110912408,257.92622665377377,16.935,57.8625
2020-05-08 06:45:00,236.43119652090385,125.02134883380194,17.03,83.505
2020-05-08 07:00:00,235.7522777777778,173.1888888888889,17.125,109.1475
2020-05-08 07:15:00,234.54655555555553,104.63333333333334,17.22,134.79
2020-05-08 07:30:00,234.48283333333336,38.07222222222222,17.487499999999997,166.64249999999998
2020-05-08 07:45:00,233.07211111111113,214.4,17.755,198.495
2020-05-08 08:00:00,233.9708888888889,23.355555555555554,18.0225,230.3475
2020-05-08 08:15:00,232.81688888888888,179.18333333333334,18.29,262.2
2020-05-08 08:30:00,232.36755555555558,183.23888888888888,18.619999999999997,282.885
2020-05-08 08:45:00,231.8781111111111,91.64444444444445,18.95,303.57
2020-05-08 09:00:00,228.3388888888889,167.45555555555555,19.28,324.255
2020-05-08 09:15:00,229.89522222222223,18.83888888888889,19.61,344.94
2020-05-08 09:30:00,228.29616666666666,164.0,19.947499999999998,443.8725
2020-05-08 09:45:00,229.186,98.7388888888889,20.285,542.805
2020-05-08 10:00:00,226.83727777777779,94.46111111111111,20.622500000000002,641.7375
2020-05-08 10:15:00,226.90522222222222,166.22222222222223,20.96,740.67
2020-05-08 10:30:00,227.01188888888888,91.93333333333334,21.275,748.93
2020-05-08 10:45:00,225.8973333333333,212.64444444444445,21.59,757.19
2020-05-08 11:00:00,224.80527777777777,121.67777777777778,21.905,765.45
2020-05-08 11:15:00,223.85816666666668,49.05,22.22,773.71
2020-05-08 11:30:00,224.2886111111111,172.87777777777777,22.3425,816.9300000000001
2020-05-08 11:45:00,224.5212222222222,68.43333333333334,22.465,860.1500000000001
2020-05-08 12:00:00,223.99305555555554,131.4111111111111,22.5875,903.37
2020-05-08 12:15:00,223.92055555555555,734.5833333333334,22.71,946.59
2020-05-08 12:30:00,224.38622222222222,137.26666666666668,22.8625,955.735
2020-05-08 12:45:00,223.7539903182915,252.66666666666666,23.015,964.88
2020-05-08 13:00:00,223.47658971932907,45.33916793970625,23.1675,974.025
2020-05-08 13:15:00,223.4512026450712,126.9937486165372,23.32,983.17
2020-05-08 13:30:00,224.61499999999998,104.93333333333334,23.2625,962.2725
2020-05-08 13:45:00,226.3406111111111,160.68333333333334,23.205,941.375
2020-05-08 14:00:00,226.22011111111112,280.73333333333335,23.1475,920.4775
2020-05-08 14:15:00,227.08627777777778,150.35,23.09,899.58
2020-05-08 14:30:00,227.05505555555558,415.0444444444444,22.9875,836.5025
2020-05-08 14:45:00,228.47483333333335,196.60555555555555,22.884999999999998,773.425
2020-05-08 15:00:00,229.30377777777778,180.68333333333334,22.7825,710.3475
2020-05-08 15:15:00,229.45588888888886,172.9611111111111,22.68,647.27
2020-05-08 15:30:00,230.58144444444443,186.83333333333334,22.4925,607.5325
2020-05-08 15:45:00,230.97594444444442,198.21666666666667,22.305,567.795
2020-05-08 16:00:00,231.2271111111111,168.06666666666666,22.1175,528.0575
2020-05-08 16:15:00,231.352,104.9888888888889,21.93,488.32
2020-05-08 16:30:00,230.81916666666666,63.22222222222222,21.72,439.805
2020-05-08 16:45:00,229.36227777777776,222.3388888888889,21.509999999999998,391.28999999999996
2020-05-08 17:00:00,229.1488888888889,153.95555555555555,21.3,342.775
2020-05-08 17:15:00,228.49283333333332,162.22222222222223,21.09,294.26
2020-05-08 17:30:00,228.3987222222222,175.92222222222222,20.7875,244.83249999999998
2020-05-08 17:45:00,229.04122222222222,71.55555555555556,20.485,195.405
2020-05-08 18:00:00,226.87027777777777,224.75,20.182499999999997,145.97750000000002
2020-05-08 18:15:00,224.8142222222222,83.77777777777777,19.88,96.55
2020-05-08 18:30:00,228.2665,90.71666666666667,19.36,72.4125
2020-05-08 18:45:00,227.0371111111111,175.82777777777778,18.84,48.275
2020-05-08 19:00:00,224.25677777777778,76.03333333333333,18.32,24.137500000000003
2020-05-08 19:15:00,225.64847868074958,266.15168539325845,17.8,0.0
2020-05-08 19:30:00,231.15995592129255,205.07438166146147,17.5825,0.0
2020-05-08 19:45:00,230.65321484821266,200.98304397931997,17.365000000000002,0.0
2020-05-08 20:00:00,227.119,303.7111111111111,17.1475,0.0
2020-05-08 20:15:00,227.9176111111111,152.22222222222223,16.93,0.0
2020-05-08 20:30:00,227.66205555555555,210.90555555555557,16.82,0.0
2020-05-08 20:45:00,226.96183333333332,123.39444444444445,16.71,0.0
2020-05-08 21:00:00,227.0756111111111,64.76666666666667,16.599999999999998,0.0
2020-05-08 21:15:00,226.94911111111108,204.88888888888889,16.49,0.0
2020-05-08 21:30:00,227.34850000000003,16.877777777777776,16.314999999999998,0.0
2020-05-08 21:45:00,225.8256111111111,205.42777777777778,16.14,0.0
2020-05-08 22:00:00,225.26533333333333,232.75555555555556,15.965,0.0
2020-05-08 22:15:00,226.82527777777779,178.32777777777778,15.79,0.0
2020-05-08 22:30:00,226.1101111111111,282.15555555555557,15.87,0.0
2020-05-08 22:45:00,227.2325,111.43888888888888,15.95,0.0
2020-05-08 23:00:00,227.25972222222222,203.6611111111111,16.03,0.0
2020-05-08 23:15:00,228.83194444444445,181.84444444444443,16.11,0.0
2020-05-08 23:30:00,230.15683333333334,220.84444444444443,16.035,0.0
2020-05-08 23:45:00,230.3333888888889,344.6333333333333,15.96,0.0
2020-05-09 00:00:00,228.71094444444446,83.21666666666667,15.885,0.0
2020-05-09 00:15:00,228.75972222222222,196.14444444444445,15.81,0.0
2020-05-09 00:30:00,228.94072222222223,177.46666666666667,15.545,0.0
2020-05-09 00:45:00,229.0255,147.91666666666666,15.280000000000001,0.0
2020-05-09 01:00:00,230.1491111111111,255.62222222222223,15.015,0.0
2020-05-09 01:15:00,231.25983333333332,102.91111111111111,14.75,0.0
2020-05-09 01:30:00,231.66011111111112,168.95,14.7225,0.0
2020-05-09 01:45:00,231.90243164201976,94.13595932191086,14.695,0.0
2020-05-09 02:00:00,231.5486899872528,52.06323338363738,14.6675,0.0
2020-05-09 02:15:00,230.9355,214.87777777777777,14.64,0.0
2020-05-09 02:30:00,231.0021111111111,16.833333333333332,14.455,0.0
2020-05-09 02:45:00,230.25549999999998,191.86666666666667,14.27,0.0
2020-05-09 03:00:00,230.62083333333334,167.8111111111111,14.085,0.0
2020-05-09 03:15:00,231.18161111111112,144.17777777777778,13.9,0.0
2020-05-09 03:30:00,230.00622222222225,226.4388888888889,13.7625,0.0
2020-05-09 03:45:00,231.00766666666667,10.65,13.625,0.0
2020-05-09 04:00:00,233.22205555555556,139.13333333333333,13.4875,0.0
2020-05-09 04:15:00,231.85933333333332,123.09444444444445,13.35,0.0
2020-05-09 04:30:00,231.61866666666668,67.14444444444445,13.3025,0.0
2020-05-09 04:45:00,233.10766666666666,162.82777777777778,13.254999999999999,0.0
2020-05-09 05:00:00,233.8775,56.666666666666664,13.2075,0.0
2020-05-09 05:15:00,235.02305555555557,140.49444444444444,13.16,0.0
2020-05-09 05:30:00,236.40305555555557,153.1611111111111,13.1475,10.07
2020-05-09 05:45:00,234.49105555555556,159.66666666666666,13.135,20.14
2020-05-09 06:00:00,234.85261111111112,199.05,13.122499999999999,30.21
2020-05-09 06:15:00,234.71200000000002,10.877777777777778,13.11,40.28
2020-05-09 06:30:00,233.87449999999998,160.1888888888889,13.754999999999999,71.27000000000001
2020-05-09 06:45:00,233.54105555555554,108.7611111111111,14.399999999999999,102.26
2020-05-09 07:00:00,233.50677777777778,86.88888888888889,15.045,133.25
